checklist_id,n_species
S57075363,0
S57075463,0
S57075510,0
S57075594,0
S57075607,0
S57075690,0
S57075879,0
S57075886,0
S57075947,0
S57076331,0
S57076343,0
S57076380,0
S57076445,0
S57076506,0
S57076510,0
S57076573,0
S57076723,0
S57076724,0
S57076793,0
S57076878,0
S57076949,0
S57077024,0
S57077107,0
S57077144,0
S57077151,0
S57077155,0
S57077189,0
S57077190,0
S57077215,0
S57077233,0
S57077271,0
S57077316,0
S57077438,0
S57077479,0
S57077543,0
S57077632,0
S57077678,0
S57077701,0
S57077702,0
S57077779,0
S57077867,0
S57077926,0
S57077959,0
S57078121,0
S57078207,0
S57078343,0
S57078371,0
S57078419,0
S57078450,0
S57078482,0
S57078487,1
S57078489,0
S57078530,0
S57078609,0
S57078615,0
S57078639,0
S57078727,0
S57078796,0
S57078823,0
S57078854,0
S57078862,0
S57078968,0
S57079121,0
S57079263,0
S57079543,0
S57079617,0
S57079657,0
S57079755,0
S57079903,0
S57079922,0
S57079941,0
S57080002,0
S57080010,0
S57080135,0
S57080156,0
S57080415,0
S57080433,0
S57080586,0
S57080626,0
S57080644,0
S57080724,0
S57080989,0
S57080997,0
S57081186,0
S57081215,0
S57081455,0
S57081708,0
S57081839,0
S57082072,0
S57082114,0
S57082166,0
S57082255,9
S57082258,9
S57082259,12
S57082261,9
S57082262,11
S57082264,9
S57082265,7
S57082267,8
S57082268,7
S57082269,9
S57082270,10
S57082271,14
S57082272,11
S57082273,11
S57082274,10
S57082275,9
S57082276,7
S57082277,7
S57082278,6
S57082279,8
S57082280,7
S57082281,8
S57082282,13
S57082286,8
S57082287,11
S57082288,8
S57082289,10
S57082290,10
S57082291,11
S57082292,10
S57082293,10
S57082294,8
S57082295,8
S57082296,8
S57082297,9
S57082298,8
S57082299,8
S57082300,5
S57082301,8
S57082302,9
S57082303,7
S57082304,8
S57082305,5
S57082306,8
S57082307,7
S57082308,8
S57082309,10
S57082310,7
S57082311,4
S57082312,7
S57082314,6
S57082315,5
S57082316,9
S57082317,7
S57082319,8
S57082320,11
S57082321,7
S57082322,7
S57082324,6
S57082325,7
S57082326,6
S57082327,5
S57082328,5
S57082329,9
S57082330,4
S57082331,4
S57082332,3
S57082333,5
S57082334,4
S57082335,4
S57082336,5
S57082337,9
S57082347,5
S57082348,7
S57082349,6
S57082350,5
S57082351,7
S57082352,7
S57082354,7
S57082355,9
S57082356,9
S57082357,9
S57082358,7
S57082359,6
S57082360,7
S57082361,7
S57082362,4
S57082363,6
S57082364,6
S57082365,4
S57082366,5
S57082368,6
S57082369,1
S57082370,4
S57082371,6
S57082372,5
S57082373,6
S57082374,6
S57082375,5
S57082376,9
S57082377,4
S57082445,0
S57082469,0
S57082671,0
S57082854,0
S57083081,0
S57083194,0
S57083216,0
S57083229,0
S57083320,0
S57083354,0
S57083379,0
S57083395,0
S57083406,0
S57083408,0
S57083526,0
S57083617,0
S57083630,0
S57083645,0
S57083740,0
S57083747,0
S57084090,0
S57084700,0
S57084905,0
S57085108,0
S57085227,0
S57085232,0
S57085274,0
S57085349,0
S57085420,0
S57085490,0
S57085537,0
S57085551,0
S57085820,0
S57085944,0
S57085957,0
S57086012,0
S57086110,0
S57086139,0
S57086247,0
S57086601,0
S57086628,0
S57086679,0
S57086690,0
S57086800,0
S57086931,0
S57086949,0
S57086968,0
S57087775,0
S57087884,0
S57087886,0
S57087964,0
S57088093,0
S57088173,0
S57088180,0
S57088183,0
S57088211,0
S57088287,0
S57088335,0
S57088349,0
S57088390,0
S57088467,0
S57088479,0
S57088530,0
S57088860,0
S57088937,0
S57089036,0
S57089212,0
S57089276,0
S57089311,0
S57089412,0
S57089532,0
S57089534,0
S57089564,0
S57089567,0
S57089584,0
S57089607,0
S57089784,0
S57089846,0
S57089927,0
S57089930,0
S57090074,0
S57090097,0
S57090194,0
S57090301,0
S57090341,0
S57090412,0
S57090424,0
S57090438,0
S57090472,0
S57090501,0
S57090629,0
S57090657,0
S57090706,0
S57090732,0
S57090739,0
S57090784,0
S57090799,0
S57090844,0
S57090870,1
S57090948,0
S57091107,0
S57091316,0
S57091491,0
S57091620,14
S57091635,4
S57091826,0
S57091848,12
S57091851,4
S57091972,0
S57091982,0
S57092005,0
S57092008,0
S57092170,0
S57092204,0
S57093073,0
S57093093,0
S57093104,0
S57093117,0
S57093122,0
S57093213,0
S57093216,0
S57093241,0
S57093268,0
S57093298,13
S57093410,0
S57093625,0
S57093671,0
S57093873,0
S57093878,0
S57093884,0
S57093911,0
S57093958,0
S57094102,0
S57094107,0
S57094559,0
S57094752,0
S57094795,0
S57094811,0
S57094866,0
S57094917,0
S57094984,0
S57095103,0
S57095180,0
S57095208,0
S57095450,0
S57095752,0
S57096014,0
S57096090,0
S57096129,0
S57096217,0
S57096223,0
S57096247,0
S57096288,0
S57096337,0
S57096344,0
S57096346,21
S57096610,11
S57096690,0
S57096846,0
S57096874,0
S57097040,0
S57097055,0
S57097187,0
S57097257,0
S57097493,0
S57097649,4
S57097754,9
S57097808,7
S57097885,8
S57097940,9
S57097960,4
S57098046,0
S57098049,7
S57098086,5
S57098142,7
S57098178,11
S57098180,0
S57098240,9
S57098306,10
S57098381,8
S57098427,4
S57098489,0
S57098495,3
S57098544,0
S57098587,0
S57098709,0
S57098725,0
S57098754,0
S57098811,0
S57098840,0
S57098920,0
S57099667,0
S57100836,0
S57101238,0
S57101385,0
S57101392,0
S57101406,0
S57101435,0
S57101608,0
S57101643,0
S57101661,0
S57101707,0
S57101833,0
S57101837,0
S57101877,0
S57101934,0
S57101963,0
S57101975,0
S57101987,0
S57102069,0
S57102090,0
S57102101,0
S57102208,0
S57102281,0
S57102326,0
S57102355,0
S57102368,0
S57102377,0
S57102394,0
S57102456,0
S57102458,0
S57102466,0
S57102496,0
S57102514,0
S57102557,0
S57102578,0
S57102589,0
S57102602,0
S57102629,0
S57102630,0
S57102734,0
S57102880,0
S57102885,0
S57102968,0
S57102992,0
S57103105,0
S57103125,0
S57103170,0
S57103192,0
S57103194,0
S57103197,0
S57103363,0
S57103384,0
S57103399,0
S57103437,0
S57103455,0
S57103462,0
S57103495,0
S57103534,0
S57103567,0
S57103582,0
S57103590,0
S57103596,0
S57103627,0
S57103635,0
S57103642,0
S57103677,0
S57103768,0
S57103857,0
S57103954,0
S57103955,0
S57104003,0
S57104040,0
S57104166,0
S57104191,0
S57104201,0
S57104204,0
S57104251,0
S57104256,0
S57104307,0
S57104333,0
S57104371,0
S57104375,0
S57104385,0
S57104391,0
S57104399,0
S57104433,0
S57104448,0
S57104479,0
S57104502,0
S57104641,0
S57104760,0
S57104813,0
S57104856,0
S57104921,0
S57104965,0
S57104969,0
S57104981,0
S57104991,0
S57105022,0
S57105103,0
S57105109,0
S57105116,0
S57105139,0
S57105170,0
S57105182,0
S57105187,0
S57105209,0
S57105345,0
S57105376,0
S57105402,0
S57105501,0
S57105558,0
S57105628,0
S57105673,0
S57105735,0
S57105754,0
S57105768,0
S57105898,0
S57105928,0
S57105944,0
S57105965,0
S57106006,0
S57106023,0
S57106111,0
S57106196,0
S57106232,0
S57106294,0
S57106492,0
S57106567,0
S57106570,0
S57106599,0
S57106632,0
S57106700,0
S57106783,0
S57106921,0
S57107060,0
S57107082,0
S57107315,0
S57107419,0
S57107524,0
S57107625,0
S57107748,0
S57107847,0
S57107848,0
S57107864,0
S57107875,0
S57108035,0
S57108095,0
S57108108,0
S57108137,0
S57108141,0
S57108143,0
S57108201,11
S57108625,0
S57108717,0
S57108721,0
S57108852,0
S57109056,0
S57109116,0
S57109272,0
S57109310,0
S57109343,0
S57109347,0
S57109391,0
S57109470,0
S57109726,0
S57109757,0
S57109994,0
S57110056,0
S57110057,0
S57110065,0
S57110251,0
S57110305,0
S57110450,0
S57110462,30
S57110479,0
S57110523,0
S57110598,0
S57110739,0
S57110763,0
S57110838,26
S57110998,11
S57111182,0
S57111205,15
S57111209,0
S57111225,0
S57111300,0
S57111373,0
S57111608,0
S57111609,0
S57111660,0
S57111754,0
S57111782,0
S57111823,0
S57111962,0
S57112097,0
S57112115,0
S57112118,0
S57112129,0
S57112140,0
S57112157,0
S57112214,0
S57112259,0
S57112316,0
S57112669,0
S57112702,0
S57112776,0
S57113019,0
S57113167,0
S57113315,0
S57113365,0
S57113423,0
S57113496,0
S57113637,0
S57113744,38
S57113882,6
S57113935,0
S57114009,28
S57114054,0
S57114063,0
S57114114,0
S57114177,0
S57114179,0
S57114241,0
S57114246,0
S57114297,0
S57114315,0
S57114371,0
S57114391,0
S57114394,0
S57114428,15
S57114449,0
S57114471,0
S57114514,0
S57114520,0
S57114592,0
S57114764,0
S57114780,0
S57114784,0
S57114806,0
S57114829,0
S57114854,0
S57114888,0
S57114984,0
S57114996,0
S57115009,0
S57115074,0
S57115122,0
S57115130,0
S57115131,0
S57115135,0
S57115151,0
S57115183,0
S57115205,0
S57115210,0
S57115245,0
S57115257,0
S57115258,0
S57115330,0
S57115438,0
S57115441,0
S57115482,0
S57115518,0
S57115533,0
S57115879,0
S57116031,0
S57116143,0
S57116162,0
S57116205,0
S57116289,0
S57116589,0
S57116860,0
S57116965,0
S57117142,0
S57117177,0
S57117190,0
S57117201,0
S57117233,0
S57117325,0
S57117333,0
S57117448,0
S57117466,0
S57117507,0
S57117519,0
S57117575,0
S57117607,0
S57117639,0
S57117792,0
S57118049,0
S57118150,0
S57118186,0
S57118297,0
S57118562,0
S57118806,0
S57118986,0
S57119400,0
S57119415,0
S57119463,0
S57119476,0
S57119482,0
S57119538,0
S57119595,0
S57119652,0
S57119658,0
S57119724,0
S57119758,0
S57119792,0
S57119866,0
S57119973,0
S57119977,0
S57120014,0
S57120071,0
S57120258,0
S57120297,0
S57120346,0
S57120355,0
S57120421,0
S57120452,0
S57120610,0
S57120623,0
S57120838,0
S57120880,0
S57121064,0
S57121072,0
S57121235,0
S57121447,0
S57121470,0
S57121502,0
S57121540,0
S57121546,0
S57121552,0
S57121596,0
S57121610,0
S57121631,0
S57121668,0
S57121680,0
S57121698,0
S57121700,0
S57121744,0
S57121864,0
S57122115,0
S57122161,0
S57122196,0
S57122477,0
S57122543,0
S57122567,0
S57122610,0
S57122759,0
S57122786,0
S57122821,0
S57122830,0
S57123027,0
S57123283,0
S57123645,0
S57123703,0
S57123775,0
S57123908,0
S57124470,0
S57124517,0
S57124525,0
S57124572,0
S57124584,0
S57124661,0
S57125224,0
S57125233,0
S57125455,0
S57125514,0
S57126141,0
S57126176,0
S57126206,0
S57126309,0
S57126884,0
S57127046,0
S57127050,0
S57127057,0
S57127553,0
S57128424,0
S57128807,0
S57129139,10
S57129148,7
S57129154,10
S57129162,8
S57129172,11
S57129199,8
S57129218,9
S57129296,10
S57129308,5
S57129320,12
S57129330,9
S57129346,0
S57129364,8
S57129390,9
S57129425,9
S57129437,5
S57129452,9
S57129459,7
S57129757,9
S57129760,0
S57129767,0
S57129775,1
S57129801,0
S57129803,12
S57129810,0
S57129813,3
S57129852,13
S57129875,0
S57129895,0
S57129915,0
S57129932,0
S57129962,0
S57129969,0
S57129987,0
S57130006,0
S57130065,0
S57130115,0
S57130127,0
S57130153,0
S57130158,0
S57130159,0
S57130164,0
S57130244,0
S57130248,0
S57130249,0
S57130253,0
S57130265,0
S57130278,0
S57130492,0
S57130504,0
S57130613,0
S57130615,0
S57130639,0
S57130720,0
S57130749,0
S57130752,0
S57130813,0
S57131000,0
S57131051,0
S57131156,0
S57131157,0
S57131159,0
S57131164,0
S57131175,0
S57131176,0
S57131204,0
S57131263,0
S57131322,0
S57131358,0
S57131387,0
S57131407,0
S57131478,0
S57131489,0
S57131501,0
S57131559,0
S57131604,0
S57131643,0
S57131668,0
S57131684,0
S57131773,0
S57131905,0
S57131917,0
S57131945,0
S57131971,0
S57132070,0
S57132135,0
S57132165,0
S57132174,0
S57132205,0
S57132207,0
S57132274,0
S57132362,0
S57132370,0
S57132372,0
S57132422,0
S57132437,0
S57132463,0
S57132476,0
S57132493,0
S57132567,0
S57132572,0
S57132629,0
S57132700,0
S57132717,0
S57132871,0
S57132879,0
S57132894,9
S57132954,0
S57132994,0
S57133022,0
S57133031,8
S57133067,0
S57133096,0
S57133137,0
S57133176,8
S57133267,0
S57133308,0
S57133323,0
S57133341,0
S57133362,0
S57133483,0
S57133487,0
S57133514,0
S57133532,0
S57133559,0
S57133587,0
S57133663,0
S57133760,0
S57133767,0
S57133829,0
S57133844,0
S57133870,0
S57133895,0
S57133914,0
S57133920,0
S57133993,0
S57134110,8
S57134152,0
S57134164,0
S57134176,0
S57134205,0
S57134206,0
S57134221,0
S57134233,0
S57134320,0
S57134339,0
S57134340,0
S57134355,0
S57134442,0
S57134582,0
S57134720,0
S57134724,7
S57134877,0
S57134882,0
S57134958,0
S57134990,0
S57135028,0
S57135048,0
S57135111,0
S57135186,0
S57135273,0
S57135284,0
S57135321,0
S57135326,0
S57135389,0
S57135394,0
S57135418,0
S57135494,0
S57135534,0
S57135620,0
S57135623,0
S57135764,0
S57135766,0
S57135777,0
S57135826,0
S57136055,0
S57136106,0
S57136123,0
S57136233,0
S57136267,0
S57136303,0
S57136615,0
S57136641,0
S57136654,0
S57136753,0
S57136879,0
S57136917,0
S57137002,0
S57137091,0
S57137189,0
S57137237,0
S57137249,0
S57137436,0
S57137521,0
S57137719,0
S57137809,0
S57137891,0
S57138024,0
S57138028,0
S57138098,0
S57138144,0
S57138163,0
S57138301,0
S57138364,0
S57138494,0
S57138534,0
S57138684,0
S57138694,0
S57138962,0
S57139019,0
S57139266,0
S57139305,0
S57139370,0
S57139429,0
S57139722,0
S57139808,0
S57139852,0
S57139860,0
S57139873,0
S57140371,0
S57140445,0
S57140447,0
S57140577,0
S57140704,0
S57140750,0
S57140766,0
S57140769,0
S57140787,0
S57140894,0
S57140994,0
S57141007,0
S57141036,0
S57141043,0
S57141065,14
S57141076,0
S57141297,0
S57141387,0
S57141504,0
S57141533,0
S57141579,0
S57141785,0
S57141791,0
S57141802,0
S57141865,0
S57141907,0
S57141909,0
S57142031,0
S57142112,0
S57142178,0
S57142267,0
S57142317,0
S57142630,0
S57142678,0
S57142684,0
S57142766,0
S57142768,0
S57142769,0
S57142804,0
S57142825,0
S57142919,0
S57143040,0
S57143091,0
S57143155,0
S57143273,0
S57143277,0
S57143285,0
S57143306,0
S57143433,0
S57143448,0
S57143518,0
S57143522,0
S57143789,0
S57143863,0
S57144348,0
S57144367,0
S57144377,0
S57144405,0
S57144471,0
S57144482,0
S57144539,0
S57144599,0
S57144627,0
S57144676,0
S57144733,0
S57144785,0
S57144844,0
S57144860,0
S57144866,0
S57144919,0
S57144953,0
S57144959,0
S5714498,7
S57145048,0
S57145121,0
S57145140,0
S57145191,0
S57145203,0
S57145382,0
S57145413,0
S57145414,0
S57145431,0
S57145538,0
S57145558,0
S57145576,6
S57145647,11
S57145654,0
S57145718,0
S57145723,7
S57145773,9
S57145810,0
S57145838,8
S57145849,0
S57145871,6
S57145929,9
S57145995,5
S57146063,13
S57146143,8
S57146192,8
S57146241,3
S57146306,7
S57146337,4
S57146339,0
S57146380,0
S57146381,4
S57146392,0
S57146411,3
S57146456,7
S57146515,5
S57146536,0
S57146550,8
S57146589,5
S57146636,3
S57146671,5
S57146731,10
S57146797,0
S57146858,0
S57147154,0
S57147239,0
S57147254,0
S57147351,0
S57147650,0
S57147654,0
S57147739,0
S57147748,0
S57147764,0
S57147773,0
S57147816,0
S57147888,0
S57147931,0
S57147934,0
S57147942,0
S57148035,0
S57148087,0
S57148161,0
S57148188,0
S57148205,0
S57148259,0
S57148262,0
S57148291,0
S57148327,0
S57148512,0
S57148854,0
S57148980,0
S57149398,0
S57149512,0
S57149720,0
S57149727,0
S57149729,0
S57149865,0
S57150040,0
S57150578,0
S57150781,0
S57150799,0
S57150983,0
S57150986,0
S57151253,0
S57151346,0
S57151347,0
S57151443,0
S57151551,0
S57151737,0
S57151804,0
S57151940,0
S57152229,0
S57152398,0
S57152419,0
S57152543,0
S57152707,0
S57152744,0
S57152941,0
S57153478,0
S57153522,8
S57153837,0
S57154048,0
S57154135,10
S57154190,0
S57154564,0
S57155428,0
S57155998,0
S57156549,0
S57156778,0
S57156830,19
S57156831,0
S57156952,0
S57156976,0
S57156987,0
S57157095,0
S57157098,0
S57157175,0
S57157223,0
S57157241,0
S57157257,0
S57157284,0
S57157300,0
S57157307,0
S57157340,0
S57157368,0
S57157376,0
S57157406,0
S57157413,0
S57157414,0
S57157453,0
S57157490,0
S57157505,0
S57157517,0
S57157620,0
S57157621,0
S57157660,0
S57157677,0
S57157695,0
S57157779,0
S57157820,0
S57157844,0
S57157860,0
S57157983,0
S57158015,0
S57158163,0
S57158232,0
S57158252,0
S57158297,0
S57158308,0
S57158341,0
S57158342,7
S57158350,0
S57158422,0
S57158565,0
S57158575,0
S57158577,0
S57158614,0
S57158738,0
S57158831,0
S57158836,0
S57158867,0
S57158868,0
S57158873,0
S57158887,7
S57158966,0
S57158989,7
S57159048,0
S57159183,0
S57159316,0
S57159328,0
S57159384,0
S57159411,0
S57159416,0
S57159489,0
S57159580,0
S57159601,0
S57159650,0
S57159691,0
S57159695,0
S57159728,0
S57159779,11
S57159794,0
S57159795,0
S57159801,0
S57159871,0
S57159958,0
S57159986,0
S57159989,0
S57160035,0
S57160049,0
S57160123,0
S57160153,0
S57160200,0
S57160403,0
S57160456,0
S57160573,0
S57160659,0
S57160687,0
S57160772,0
S57160796,0
S57160834,0
S57160897,0
S57160906,19
S57160931,0
S57160936,0
S57160955,0
S57160994,0
S57161018,0
S57161029,0
S57161058,0
S57161067,0
S57161068,0
S57161076,0
S57161111,0
S57161114,0
S57161119,0
S57161172,0
S57161263,0
S57161283,0
S57161287,0
S57161291,0
S57161316,0
S57161358,0
S57161362,0
S57161372,0
S57161376,0
S57161381,0
S57161385,0
S57161391,0
S57161396,0
S57161398,0
S57161421,0
S57161433,0
S57161447,0
S57161464,0
S57161479,18
S57161493,0
S57161498,0
S57161508,0
S57161608,0
S57161635,0
S57161692,14
S57161693,0
S57161708,0
S57161725,0
S57161749,0
S57161919,0
S57161976,0
S57162112,0
S57162219,0
S57162287,0
S57162290,0
S57162301,0
S57162317,0
S57162332,0
S57162356,0
S57162386,0
S57162407,0
S57162452,0
S57162637,0
S57162652,0
S57162678,0
S57162691,0
S57162816,0
S57162887,0
S57162954,0
S57163009,0
S57163024,0
S57163029,0
S57163157,0
S57163166,0
S57163179,0
S57163224,0
S57163227,0
S57163294,0
S57163346,0
S57163481,0
S57163606,0
S57163616,0
S57163838,0
S57163839,0
S57163840,0
S57163841,0
S57163842,0
S57163843,0
S57163844,0
S57163845,0
S57163846,0
S57163847,11
S57163848,13
S57163849,18
S57163850,12
S57163851,10
S57163852,9
S57163853,7
S57163854,12
S57163855,8
S57163856,10
S57163857,8
S57163858,9
S57163860,9
S57163861,8
S57163863,8
S57163864,9
S57163865,6
S57163866,4
S57163867,7
S57163868,4
S57163869,0
S57163870,8
S57163871,9
S57163872,9
S57163873,10
S57163874,7
S57163875,9
S57163876,12
S57163877,0
S57163878,0
S57163879,0
S57163880,0
S57163881,0
S57163882,0
S57163883,0
S57163884,0
S57163885,0
S57163886,0
S57163887,0
S57163888,0
S57163889,0
S57163890,0
S57163891,0
S57163892,0
S57163893,0
S57163894,0
S57163895,0
S57163897,0
S57163898,0
S57163899,0
S57163900,0
S57163901,0
S57163902,0
S57163903,0
S57163904,0
S57163905,0
S57163906,0
S57163907,0
S57163908,0
S57163909,0
S57163910,0
S57163912,0
S57163913,0
S57163914,0
S57163915,0
S57163916,0
S57163917,0
S57163918,0
S57163919,0
S57163920,10
S57163921,8
S57163922,12
S57163923,11
S57163924,9
S57163925,9
S57163926,10
S57163927,9
S57163928,11
S57163929,6
S57163930,10
S57163931,10
S57163932,9
S57163933,12
S57163934,10
S57163935,10
S57163936,7
S57163937,8
S57163938,12
S57163939,11
S57163940,11
S57163941,13
S57163942,12
S57164347,0
S57164432,0
S57164443,0
S57164517,0
S57164523,0
S57164526,0
S57164924,0
S57165131,0
S57165372,0
S57165433,0
S57165471,12
S57165487,0
S57165627,4
S57165780,0
S57165948,0
S57166015,0
S57166048,0
S57166185,0
S57166419,0
S57166433,0
S57166516,0
S57166789,0
S57166802,0
S57166843,0
S57166867,0
S57167042,0
S57167213,0
S57167332,0
S57167385,0
S57167522,0
S57167548,0
S57167632,15
S57167641,22
S57167834,0
S57167858,0
S57167916,0
S57167929,0
S57167968,0
S57167975,0
S57167997,0
S57168089,0
S57168123,0
S57168244,0
S57168253,0
S57168433,0
S57168446,0
S57168557,0
S57168632,0
S57168694,0
S57168793,0
S57168903,0
S57168942,0
S57168997,0
S57169003,0
S57169137,0
S57169185,0
S57169186,0
S57169217,0
S57169683,0
S57169815,0
S57170008,0
S57170195,0
S57170388,0
S57170441,0
S57170541,0
S57170543,0
S57170657,0
S57170816,16
S57170830,0
S57170960,0
S57170989,13
S57170994,0
S57171003,0
S57171139,0
S57171147,0
S57171385,0
S57171494,0
S57171566,0
S57171616,0
S57172149,48
S57172175,7
S57172304,0
S57172310,0
S57172316,0
S57172347,0
S57172361,0
S57172362,0
S57172366,0
S57172396,8
S57172527,0
S57172539,0
S57172614,0
S57172620,7
S57172791,0
S57172939,0
S57173005,0
S57173101,0
S57173150,0
S57173152,0
S57173155,0
S57173160,0
S57173190,0
S57173226,0
S57173271,0
S57173285,0
S57173472,0
S57173518,0
S57173531,0
S57173647,0
S57173674,0
S57173806,0
S57173845,0
S57173864,0
S57173876,0
S57173894,0
S57173902,0
S57174076,0
S57174103,0
S57174303,0
S57174413,0
S57174418,0
S57174431,0
S57174508,0
S57174558,0
S57174725,0
S57174856,0
S57174951,58
S57175031,0
S57175035,0
S57175038,49
S57175107,0
S57175175,0
S57175352,0
S57175383,0
S57175390,0
S57175495,0
S57175526,0
S57175577,0
S57175636,0
S57175685,0
S57175725,0
S57175755,0
S57175806,0
S57175839,0
S57175845,41
S57175871,0
S57175887,6
S57175976,0
S57176025,0
S57176050,0
S57176072,2
S57176084,47
S57176150,0
S57176154,0
S57176276,0
S57176295,0
S57176381,0
S57176403,0
S57176555,0
S57176662,0
S57176665,0
S57176717,0
S57176720,0
S57176898,0
S57177102,0
S57177139,29
S57177153,0
S57177313,0
S57177720,13
S57177734,0
S57177955,0
S57178119,0
S57178145,0
S57178162,0
S57178418,1
S57178454,0
S57178771,0
S57178844,0
S57178895,0
S57178970,0
S57178995,0
S57179057,0
S57179208,0
S57179224,0
S57179630,0
S57179679,0
S57179682,0
S57179747,16
S57179758,0
S57179899,19
S57180020,0
S57180071,0
S57180089,0
S57180098,0
S57180106,24
S57180288,0
S57180424,0
S57180487,0
S57180596,0
S57180921,11
S57180961,0
S57181833,0
S57182087,0
S57182175,0
S57182672,0
S57182917,0
S57184314,0
S57185855,0
S57186077,0
S57186088,0
S57186095,0
S57186101,0
S57186110,0
S57186121,0
S57186139,0
S57186144,0
S57186148,0
S57186155,0
S57186163,0
S57186187,0
S57186192,0
S57186200,0
S57186205,0
S57186212,0
S57186323,0
S57186412,0
S57186534,0
S57186578,0
S57186658,0
S57186690,0
S57186883,0
S57186901,0
S57186929,0
S57187096,0
S57187148,0
S57187165,0
S57187176,0
S57187204,0
S57187214,0
S57187249,0
S57187263,0
S57187268,0
S57187297,0
S57187481,0
S57187530,0
S57187586,0
S57187852,0
S57187864,0
S57187870,0
S57187872,0
S57187883,0
S57187886,0
S57187900,0
S57187907,0
S57187914,0
S57187925,0
S57187969,0
S57188011,0
S57188065,0
S57188119,0
S57188185,0
S57188194,0
S57188204,0
S57188207,0
S57188249,0
S57188279,0
S57188285,0
S57188292,0
S57188338,0
S57188389,0
S57188392,0
S57188396,0
S57188451,0
S57188454,0
S57188473,0
S57188522,0
S57188530,0
S57188569,0
