"checklist_id" "observer_id" "sampling_event_identifier" "species_observed" "state_code" "locality_id" "latitude" "longitude" "protocol_type" "all_species_reported" "observation_date" "time_observations_started" "duration_minutes" "effort_distance_km" "number_observers" "norbob" "whiibi" "woothr" "bbs"
"S46495046" "obs556891" "S46495046" FALSE "US-VA" "L473385" 36.6212111 -76.0015726 "Traveling" TRUE "2018-06-12" 5.85 221 2.253 1 0 0 0 0
"S46792723" "obs1126689" "S46792723" FALSE "US-GA" "L7624095" 32.8108069 -83.7333247 "Traveling" TRUE "2018-06-25" 12.5 20 0.402 1 0 0 0 0
"S45408055" "obs242764" "S45408055" FALSE "US-TN" "L2760443" 35.496358 -89.2608529 "Traveling" TRUE "2018-05-05" 10.0833333333333 125 3.219 2 0 0 NA 0
"S45408055" "obs242764" "S45408055" TRUE "US-TN" "L2760443" 35.496358 -89.2608529 "Traveling" TRUE "2018-05-05" 10.0833333333333 125 3.219 2 NA NA 1 0
"S46807994" "obs668946" "S46807994" FALSE "US-NC" "L449788" 36.3739667 -75.8328187 "Traveling" TRUE "2018-05-28" 9.25 60 0.25 5 0 0 0 0
"S45540409" "obs852538" "S45540409" FALSE "US-TN" "L5412103" 35.4903927 -89.7281809 "Stationary" TRUE "2018-05-10" 16.6 4 0 1 0 0 0 0
"S46789009" "obs983771" "S46789009" FALSE "US-AL" "L6812257" 33.2221657 -87.5991654 "Stationary" TRUE "2018-06-25" 10.5 35 0 1 0 0 0 0
"S46589156" "obs958762" "S46589156" FALSE "US-MS" "L6254126" 30.421273 -89.028058 "Stationary" TRUE "2018-06-16" 13.4833333333333 10 0 1 0 0 0 0
"S45568707" "obs753319" "S45568707" FALSE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-11" 18.0666666666667 119 2.15 1 0 0 NA 0
"S45568707" "obs753319" "S45568707" TRUE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-11" 18.0666666666667 119 2.15 1 NA NA 1 0
"S46500647" "obs163358" "S46500647" TRUE "US-GA" "L7561768" 31.697206 -82.132271 "Stationary" TRUE "2018-06-12" 13.5833333333333 8 0 1 1 NA NA 0
"S46500647" "obs163358" "S46500647" FALSE "US-GA" "L7561768" 31.697206 -82.132271 "Stationary" TRUE "2018-06-12" 13.5833333333333 8 0 1 NA 0 0 0
"S45946277" "obs223955" "S45946277" FALSE "US-SC" "L3734878" 33.1218363 -80.0971556 "Stationary" TRUE "2018-05-22" 23.6333333333333 4 0 1 0 0 0 0
"S45864619" "obs97443" "S45864619" FALSE "US-GA" "L4237199" 33.215878 -82.374116 "Stationary" TRUE "2018-05-20" 12.75 30 0 2 0 0 0 0
"S45402162" "obs637681" "S45402162" FALSE "US-MS" "L284440" 30.3670574 -89.085007 "Traveling" TRUE "2018-05-05" 13.1666666666667 35 0.402 1 0 0 0 0
"S46665582" "obs355184" "S46665582" FALSE "US-SC" "L2150001" 34.2690006 -80.6298423 "Traveling" TRUE "2018-06-17" 8.08333333333333 60 3.219 1 0 0 0 0
"S45619289" "obs445546" "S45619289" FALSE "US-VA" "L6697585" 36.693283 -75.924808 "Traveling" TRUE "2018-05-13" 8 41 0.402 1 0 0 0 0
"S46652768" "obs344449" "S46652768" FALSE "US-SC" "L3977831" 32.758529 -79.8483753 "Stationary" TRUE "2018-06-19" 6.2 18 0 1 0 0 0 0
"S45800875" "obs307717" "S45800875" FALSE "US-VA" "L7428229" 37.3120985 -77.2220118 "Stationary" TRUE "2018-05-18" 15.1 24 0 2 0 0 0 0
"S46322922" "obs1061619" "S46322922" FALSE "US-NC" "L7174418" 35.0505052 -77.0439005 "Traveling" TRUE "2018-06-05" 8 110 1.609 1 0 0 0 0
"S45490743" "obs5281" "S45490743" FALSE "US-TN" "L7291758" 36.3178578 -88.9023048 "Stationary" TRUE "2018-05-09" 12.45 17 0 1 0 0 0 0
"S46012619" "obs149874" "S46012619" FALSE "US-GA" "L4690431" 31.625435 -81.288369 "Stationary" TRUE "2018-05-25" 7.68333333333333 5 0 1 0 0 0 0
"S46351692" "obs158314" "S46351692" FALSE "US-GA" "L7529018" 32.848396 -83.214568 "Traveling" TRUE "2018-06-06" 14.35 7 0.156 1 0 0 0 0
"S46850591" "obs272192" "S46850591" FALSE "US-FL" "L6935728" 30.241729 -81.377433 "Traveling" TRUE "2018-06-28" 7.5 20 0.805 1 0 0 0 0
"S46851061" "obs47214" "S46851061" FALSE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-27" 10.5 60 0 1 0 NA 0 0
"S46851061" "obs47214" "S46851061" TRUE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-27" 10.5 60 0 1 NA 4 NA 0
"S45822649" "obs209367" "S45822649" FALSE "US-SC" "L7432212" 32.790307 -79.8740984 "Stationary" TRUE "2018-05-19" 11.1666666666667 10 0 2 0 0 0 0
"S46293986" "obs130964" "S46293986" FALSE "US-NC" "L1663502" 35.7156212 -75.4935891 "Traveling" TRUE "2018-06-04" 9.48333333333333 20 0.322 1 0 0 0 0
"S46330478" "obs629475" "S46330478" FALSE "US-MS" "L2674725" 30.4147945 -88.5422328 "Traveling" TRUE "2018-06-05" 16.4833333333333 20 0.644 1 0 0 0 0
"S46861276" "obs98855" "S46861276" FALSE "US-AL" "L7640784" 30.6772209 -87.9841043 "Stationary" TRUE "2018-06-28" 18.7833333333333 1 0 1 0 0 0 0
"S46654051" "obs541335" "S46654051" FALSE "US-GA" "L6173115" 32.599379 -83.7129048 "Stationary" TRUE "2018-06-18" 6.43333333333333 60 0 1 0 0 0 0
"S46769893" "obs132896" "S46769893" TRUE "US-MS" "L7619442" 33.2605868 -88.8616432 "Traveling" TRUE "2018-06-24" 12.35 190 2.382 1 1 5 1 0
"S46151719" "obs547676" "S46151719" FALSE "US-NC" "L6629514" 35.6578128 -78.3651494 "Stationary" TRUE "2018-05-30" 6.65 19 0 1 0 0 NA 0
"S46151719" "obs547676" "S46151719" TRUE "US-NC" "L6629514" 35.6578128 -78.3651494 "Stationary" TRUE "2018-05-30" 6.65 19 0 1 NA NA 1 0
"S46062264" "obs568809" "S46062264" FALSE "US-SC" "L7475234" 32.665375 -80.059241 "Traveling" TRUE "2018-05-27" 9.31666666666667 8 0.131 1 0 0 0 0
"S45891910" "obs21911" "S45891910" FALSE "US-GA" "L142571" 30.7524487 -81.6096854 "Stationary" TRUE "2018-05-21" 7.1 197 0 2 0 0 0 0
"S46833425" "obs668946" "S46833425" FALSE "US-NC" "L7631599" 36.375107 -75.8329046 "Traveling" TRUE "2018-06-27" 9 60 1.191 5 0 0 0 0
"S46328688" "obs223955" "S46328688" FALSE "US-SC" "L3063386" 32.9014253 -80.1372385 "Traveling" TRUE "2018-06-05" 12.7833333333333 225 4.064 1 0 0 0 0
"S45909465" "obs934378" "S45909465" FALSE "US-TN" "L6550133" 35.1685202 -89.8515337 "Stationary" TRUE "2018-05-20" 7.43333333333333 120 0 1 0 0 0 0
"S45736881" "obs431606" "S45736881" FALSE "US-MS" "L3213794" 30.3532694 -88.5297079 "Stationary" TRUE "2018-05-15" 6 80 0 1 0 0 0 0
"S46056488" "obs616682" "S46056488" FALSE "US-NC" "L365399" 35.254639 -75.52154 "Stationary" TRUE "2018-05-26" 6.3 18 0 2 0 0 0 0
"S46062515" "obs568809" "S46062515" FALSE "US-SC" "L5951364" 32.679859 -80.02967 "Traveling" TRUE "2018-05-27" 9.6 5 0.182 1 0 NA 0 0
"S46062515" "obs568809" "S46062515" TRUE "US-SC" "L5951364" 32.679859 -80.02967 "Traveling" TRUE "2018-05-27" 9.6 5 0.182 1 NA 2 NA 0
"S46880270" "obs1049107" "S46880270" FALSE "US-NC" "L7644976" 35.4792513 -76.9320911 "Stationary" TRUE "2018-06-28" 20.2166666666667 21 0 1 0 0 0 0
"S46810148" "obs133209" "S46810148" FALSE "US-VA" "L1530020" 36.6008086 -76.3267576 "Traveling" TRUE "2018-06-26" 8.83333333333333 130 4.828 2 0 0 0 0
"S46703599" "obs761794" "S46703599" FALSE "US-SC" "L2394283" 33.1926591 -79.970727 "Traveling" TRUE "2018-06-21" 7.51666666666667 20 0.805 1 0 NA 0 0
"S46703599" "obs761794" "S46703599" TRUE "US-SC" "L2394283" 33.1926591 -79.970727 "Traveling" TRUE "2018-06-21" 7.51666666666667 20 0.805 1 NA 19 NA 0
"S46844174" "obs930358" "S46844174" FALSE "US-MS" "L6520041" 32.2588912 -90.242464 "Stationary" TRUE "2018-06-27" 16.9 184 0 1 0 0 0 0
"S45817178" "obs751369" "S45817178" FALSE "US-VA" "L7431203" 37.114356 -77.379896 "Stationary" TRUE "2018-05-19" 7.68333333333333 2 0 1 0 0 0 0
"S45720281" "obs355184" "S45720281" FALSE "US-SC" "L2150001" 34.2690006 -80.6298423 "Traveling" TRUE "2018-05-15" 8 45 3.219 2 0 0 0 0
"S46807397" "obs36114" "S46807397" TRUE "US-AL" "L192340" 31.057365 -86.18351 "Traveling" TRUE "2018-06-26" 8.2 71 2.8 1 2 1 NA 0
"S46807397" "obs36114" "S46807397" FALSE "US-AL" "L192340" 31.057365 -86.18351 "Traveling" TRUE "2018-06-26" 8.2 71 2.8 1 NA NA 0 0
"S46475316" "obs930358" "S46475316" FALSE "US-MS" "L7304185" 32.3217723 -90.2212339 "Traveling" TRUE "2018-06-11" 12.4666666666667 30 0.869 1 0 0 NA 0
"S46475316" "obs930358" "S46475316" TRUE "US-MS" "L7304185" 32.3217723 -90.2212339 "Traveling" TRUE "2018-06-11" 12.4666666666667 30 0.869 1 NA NA 1 0
"S45513879" "obs110292" "S45513879" FALSE "US-AL" "L5834821" 31.487382 -86.3613367 "Traveling" TRUE "2018-05-05" 11.8333333333333 35 1.609 1 0 0 0 0
"S46752086" "obs983633" "S46752086" FALSE "US-AL" "L7615619" 33.170239 -87.547104 "Traveling" TRUE "2018-06-23" 19.5666666666667 21 0.374 1 0 0 0 0
"S46667762" "obs927663" "S46667762" TRUE "US-MS" "L1105588" 34.5041518 -88.3194351 "Traveling" TRUE "2018-06-19" 5.16666666666667 70 0.805 1 1 NA NA 0
"S46667762" "obs927663" "S46667762" FALSE "US-MS" "L1105588" 34.5041518 -88.3194351 "Traveling" TRUE "2018-06-19" 5.16666666666667 70 0.805 1 NA 0 0 0
"S46547849" "obs457366" "S46547849" FALSE "US-GA" "L5960561" 30.8241605 -81.5534493 "Stationary" TRUE "2018-06-07" 8.61666666666667 5 0 2 0 NA 0 0
"S46547849" "obs457366" "S46547849" TRUE "US-GA" "L5960561" 30.8241605 -81.5534493 "Stationary" TRUE "2018-06-07" 8.61666666666667 5 0 2 NA 2 NA 0
"S46485439" "obs1003879" "S46485439" FALSE "US-SC" "L7558885" 32.24945 -80.90397 "Stationary" TRUE "2018-06-09" 9.98333333333333 5 0 2 0 0 0 0
"S46224083" "obs489096" "S46224083" FALSE "US-MS" "L7504356" 30.48621 -89.034309 "Stationary" TRUE "2018-05-28" 7.93333333333333 46 0 1 0 0 0 0
"S46268459" "obs259382" "S46268459" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-06-03" 7.5 60 0 1 0 0 0 0
"S46228770" "obs751425" "S46228770" FALSE "US-SC" "L6853757" 32.992012 -80.205817 "Stationary" TRUE "2018-06-02" 8.48333333333333 6 0 1 0 0 0 0
"S46486260" "obs555245" "S46486260" FALSE "US-FL" "L1473933" 30.4792315 -84.2623115 "Stationary" TRUE "2018-06-11" 20.2166666666667 19 0 1 0 0 0 0
"S45534392" "obs977037" "S45534392" FALSE "US-TN" "L6563453" 35.061819 -88.535067 "Stationary" TRUE "2018-05-10" 17.75 25 0 1 0 0 0 0
"S46277533" "obs108468" "S46277533" FALSE "US-AL" "L605541" 30.7235243 -88.0339172 "Traveling" TRUE "2018-05-30" 14 90 3.219 1 0 NA 0 0
"S46277533" "obs108468" "S46277533" TRUE "US-AL" "L605541" 30.7235243 -88.0339172 "Traveling" TRUE "2018-05-30" 14 90 3.219 1 NA 10 NA 0
"S46853301" "obs456782" "S46853301" FALSE "US-AL" "L7638936" 32.490934 -87.85893 "Traveling" TRUE "2018-06-28" 11.2166666666667 2 3.364 1 0 0 0 0
"S46850004" "obs299389" "S46850004" FALSE "US-SC" "L7638264" 32.790494 -79.783482 "Traveling" TRUE "2018-06-28" 8.16666666666667 45 0.805 2 0 0 0 0
"S46291461" "obs103243" "S46291461" TRUE "US-FL" "L5252723" 30.535996 -84.297488 "Traveling" TRUE "2018-06-04" 7.15 53 3.315 1 1 NA NA 0
"S46291461" "obs103243" "S46291461" FALSE "US-FL" "L5252723" 30.535996 -84.297488 "Traveling" TRUE "2018-06-04" 7.15 53 3.315 1 NA 0 0 0
"S46078365" "obs411743" "S46078365" FALSE "US-FL" "L4936254" 30.2942203 -81.5690589 "Stationary" TRUE "2018-05-27" 16.1833333333333 55 0 1 0 0 0 0
"S46146727" "obs344449" "S46146727" FALSE "US-SC" "L821911" 33.5396062 -80.4364443 "Traveling" TRUE "2018-05-29" 14.9166666666667 157 4.875 1 0 0 NA 0
"S46146727" "obs344449" "S46146727" TRUE "US-SC" "L821911" 33.5396062 -80.4364443 "Traveling" TRUE "2018-05-29" 14.9166666666667 157 4.875 1 NA NA 1 0
"S46485999" "obs91755" "S46485999" FALSE "US-GA" "L7559020" 32.855 -83.2238 "Stationary" TRUE "2018-06-10" 7.81666666666667 9 0 1 0 0 0 0
"S46319280" "obs674623" "S46319280" FALSE "US-NC" "L7523154" 33.934659 -78.409664 "Traveling" TRUE "2018-06-05" 9.68333333333333 4 4.549 1 0 0 0 0
"S45280351" "obs332678" "S45280351" FALSE "US-VA" "L7339153" 36.718066 -76.05173 "Stationary" TRUE "2018-05-05" 8.16666666666667 14 0 3 0 0 0 0
"S46760117" "obs830319" "S46760117" FALSE "US-SC" "L7617335" 32.1519625 -80.7446105 "Traveling" TRUE "2018-06-24" 9.26666666666667 36 2.012 2 0 0 0 0
"S45818314" "obs332678" "S45818314" TRUE "US-VA" "L655272" 36.7154946 -76.542778 "Traveling" TRUE "2018-05-19" 8.45 15 3.331 1 1 NA NA 0
"S45818314" "obs332678" "S45818314" FALSE "US-VA" "L655272" 36.7154946 -76.542778 "Traveling" TRUE "2018-05-19" 8.45 15 3.331 1 NA 0 0 0
"S46484051" "obs451074" "S46484051" FALSE "US-AL" "L6425155" 33.259546 -87.686237 "Traveling" TRUE "2018-06-11" 18.9666666666667 50 0.472 1 0 0 0 0
"S46471072" "obs1042570" "S46471072" FALSE "US-NC" "L6976087" 36.25444 -76.027871 "Stationary" TRUE "2018-06-11" 7.71666666666667 195 0 1 0 0 0 0
"S46463537" "obs944923" "S46463537" TRUE "US-FL" "L7554604" 30.598173 -83.2621622 "Traveling" TRUE "2018-06-04" 14.1666666666667 90 1.609 3 1 NA NA 0
"S46463537" "obs944923" "S46463537" FALSE "US-FL" "L7554604" 30.598173 -83.2621622 "Traveling" TRUE "2018-06-04" 14.1666666666667 90 1.609 3 NA 0 0 0
"S46485725" "obs688433" "S46485725" FALSE "US-GA" "L363724" 32.3855789 -84.9599361 "Traveling" TRUE "2018-06-01" 9 60 3.219 2 0 0 0 0
"S46499847" "obs222174" "S46499847" TRUE "US-MS" "L274988" 30.6438181 -88.8633287 "Traveling" TRUE "2018-06-12" 7 150 3.219 5 3 NA NA 0
"S46499847" "obs222174" "S46499847" FALSE "US-MS" "L274988" 30.6438181 -88.8633287 "Traveling" TRUE "2018-06-12" 7 150 3.219 5 NA 0 0 0
"S46146884" "obs1052845" "S46146884" FALSE "US-SC" "L7917568" 33.5527098 -79.0625687 "Stationary" TRUE "2018-05-29" 10 60 0 1 0 0 0 0
"S45758863" "obs1042570" "S45758863" FALSE "US-NC" "L6976087" 36.25444 -76.027871 "Stationary" TRUE "2018-05-16" 17.0166666666667 180 0 1 0 0 0 0
"S46089312" "obs366395" "S46089312" FALSE "US-VA" "L7306578" 36.907397 -76.062158 "Stationary" TRUE "2018-05-26" 17.0833333333333 20 0 1 0 0 0 0
"S46568743" "obs42729" "S46568743" FALSE "US-VA" "L718444" 36.9163684 -76.0413444 "Traveling" TRUE "2018-06-15" 6.91666666666667 90 4.828 1 0 0 0 0
"S46716176" "obs547676" "S46716176" FALSE "US-NC" "L4118002" 35.2984081 -77.7917933 "Stationary" TRUE "2018-06-22" 9.5 6 0 1 0 0 0 0
"S45795901" "obs577929" "S45795901" FALSE "US-NC" "L1448233" 35.235561 -75.5388383 "Traveling" TRUE "2018-05-18" 10.9 60 3.219 1 0 NA 0 0
"S45795901" "obs577929" "S45795901" TRUE "US-NC" "L1448233" 35.235561 -75.5388383 "Traveling" TRUE "2018-05-18" 10.9 60 3.219 1 NA 1 NA 0
"S45276020" "obs369426" "S45276020" FALSE "US-NC" "L7338003" 35.086563 -75.983802 "Traveling" TRUE "2018-05-04" 2 90 3.219 1 0 0 0 0
"S46019655" "obs237224" "S46019655" FALSE "US-SC" "L3790958" 33.5318079 -81.7213082 "Traveling" TRUE "2018-05-25" 18.6166666666667 29 1.223 1 0 0 0 0
"S45953913" "obs772418" "S45953913" FALSE "US-VA" "L7454482" 36.90481 -76.101751 "Traveling" TRUE "2018-05-23" 7.43333333333333 206 4.006 2 0 0 0 0
"S46204566" "obs555245" "S46204566" FALSE "US-FL" "L4129777" 30.4752537 -84.2664971 "Traveling" TRUE "2018-06-01" 7.48333333333333 26 0.161 1 0 0 0 0
"S46183446" "obs355266" "S46183446" FALSE "US-NC" "L7497193" 34.7674119 -76.9711875 "Traveling" TRUE "2018-05-31" 11.1 40 1.1 1 0 0 0 0
"S46493746" "obs422019" "S46493746" FALSE "US-FL" "L131632" 30.0241521 -84.3681856 "Traveling" TRUE "2018-06-12" 6.8 80 2.253 1 0 0 0 0
"S46505578" "obs368386" "S46505578" FALSE "US-FL" "L2158794" 30.379556 -84.221555 "Stationary" TRUE "2018-06-12" 17.1666666666667 17 0 1 0 0 0 0
"S46005454" "obs587227" "S46005454" FALSE "US-FL" "L7423175" 30.1138337 -81.789242 "Stationary" TRUE "2018-05-25" 9.43333333333333 2 0 1 0 0 0 0
"S46661238" "obs841482" "S46661238" FALSE "US-NC" "L1192916" 35.208571 -75.7029033 "Traveling" TRUE "2018-06-13" 6.5 30 3.219 1 0 0 0 0
"S46718840" "obs1122308" "S46718840" FALSE "US-SC" "L7607100" 32.661405 -79.926111 "Traveling" TRUE "2018-06-22" 11.2333333333333 52 2.544 1 0 0 0 0
"S46718847" "obs21911" "S46718847" TRUE "US-GA" "L109171" 30.8 -82.3167 "Traveling" TRUE "2018-06-22" 11.4833333333333 36 0.914 2 1 4 NA 0
"S46718847" "obs21911" "S46718847" FALSE "US-GA" "L109171" 30.8 -82.3167 "Traveling" TRUE "2018-06-22" 11.4833333333333 36 0.914 2 NA NA 0 0
"S45394121" "obs623674" "S45394121" FALSE "US-TN" "L3916256" 36.3211505 -88.2169586 "Traveling" TRUE "2018-05-06" 16.6333333333333 168 1.127 1 0 0 0 0
"S46807111" "obs167616" "S46807111" FALSE "US-TN" "L3436524" 35.8251903 -88.9843225 "Stationary" TRUE "2018-06-25" 15.75 15 0 1 0 0 0 0
"S46841333" "obs587227" "S46841333" FALSE "US-FL" "L7569181" 30.1138522 -81.7893876 "Stationary" TRUE "2018-06-27" 17.6333333333333 1 0 1 0 NA 0 0
"S46841333" "obs587227" "S46841333" TRUE "US-FL" "L7569181" 30.1138522 -81.7893876 "Stationary" TRUE "2018-06-27" 17.6333333333333 1 0 1 NA 1 NA 0
"S46699626" "obs182803" "S46699626" TRUE "US-LA" "L2410016" 30.75534 -90.2165 "Traveling" TRUE "2018-06-21" 11.0333333333333 67 4.667 1 1 NA 5 0
"S46699626" "obs182803" "S46699626" FALSE "US-LA" "L2410016" 30.75534 -90.2165 "Traveling" TRUE "2018-06-21" 11.0333333333333 67 4.667 1 NA 0 NA 0
"S46467558" "obs333452" "S46467558" FALSE "US-NC" "L3006054" 35.055902 -76.680362 "Traveling" TRUE "2018-06-11" 7.36666666666667 29 2.008 1 0 0 0 0
"S45850584" "obs16673" "S45850584" FALSE "US-NC" "L676457" 35.3338228 -77.9952049 "Stationary" TRUE "2018-05-20" 7.33333333333333 36 0 1 0 0 0 0
"S45719800" "obs927663" "S45719800" TRUE "US-MS" "L1105588" 34.5041518 -88.3194351 "Traveling" TRUE "2018-05-15" 6 30 0.322 1 1 NA NA 0
"S45719800" "obs927663" "S45719800" FALSE "US-MS" "L1105588" 34.5041518 -88.3194351 "Traveling" TRUE "2018-05-15" 6 30 0.322 1 NA 0 0 0
"S45719950" "obs927663" "S45719950" FALSE "US-MS" "L6518012" 34.4883308 -88.3221656 "Stationary" TRUE "2018-05-15" 9 10 0 1 0 0 0 0
"S46180061" "obs345407" "S46180061" FALSE "US-NC" "L190286" 35.66591 -75.4799 "Traveling" TRUE "2018-05-31" 7.33333333333333 90 1.609 1 0 NA 0 0
"S46180061" "obs345407" "S46180061" TRUE "US-NC" "L190286" 35.66591 -75.4799 "Traveling" TRUE "2018-05-31" 7.33333333333333 90 1.609 1 NA 6 NA 0
"S46878051" "obs172983" "S46878051" FALSE "US-AL" "L855946" 32.3386354 -87.9317379 "Traveling" TRUE "2018-06-29" 7.8 90 3.058 2 0 0 0 0
"S45370711" "obs176061" "S45370711" FALSE "US-VA" "L2228960" 37.3624147 -76.7021227 "Stationary" TRUE "2018-05-06" 12 150 0 1 0 0 0 0
"S45422897" "obs191243" "S45422897" FALSE "US-NC" "L2811451" 34.655142 -77.0784581 "Stationary" TRUE "2018-05-07" 15 30 0 1 0 0 0 0
"S45729262" "obs157963" "S45729262" TRUE "US-AL" "L1009776" 31.0241057 -87.6854038 "Traveling" TRUE "2018-05-16" 6.75 101 3.17 1 4 NA NA 0
"S45729262" "obs157963" "S45729262" FALSE "US-AL" "L1009776" 31.0241057 -87.6854038 "Traveling" TRUE "2018-05-16" 6.75 101 3.17 1 NA 0 0 0
"S45408305" "obs124910" "S45408305" FALSE "US-GA" "L404708" 32.5365025 -84.9322128 "Traveling" TRUE "2018-05-07" 9.08333333333333 52 4.828 1 0 0 0 0
"S45730347" "obs157963" "S45730347" FALSE "US-AL" "L696310" 30.8636261 -87.8948736 "Traveling" TRUE "2018-05-16" 8.9 14 0.209 1 0 0 0 0
"S46323913" "obs316800" "S46323913" FALSE "US-TN" "L7524057" 36.346861 -88.87778 "Stationary" TRUE "2018-06-05" 11.9166666666667 6 0 1 0 0 0 0
"S45839704" "obs1095252" "S45839704" FALSE "US-AL" "L7435327" 31.164525 -86.703756 "Stationary" TRUE "2018-05-16" 17.5666666666667 150 0 1 0 0 0 0
"S46495119" "obs275037" "S46495119" FALSE "US-FL" "L3245327" 30.4608676 -84.2751027 "Stationary" TRUE "2018-06-12" 9.36666666666667 15 0 1 0 0 0 0
"S46135707" "obs895579" "S46135707" FALSE "US-SC" "L462851" 32.7913603 -80.1975989 "Traveling" TRUE "2018-05-29" 12.95 139 1.207 1 0 NA 0 0
"S46135707" "obs895579" "S46135707" TRUE "US-SC" "L462851" 32.7913603 -80.1975989 "Traveling" TRUE "2018-05-29" 12.95 139 1.207 1 NA 5 NA 0
"S46853294" "obs587227" "S46853294" FALSE "US-FL" "L7569181" 30.1138522 -81.7893876 "Stationary" TRUE "2018-06-28" 12.05 3 0 2 0 0 0 0
"S45469590" "obs637681" "S45469590" FALSE "US-MS" "L4237184" 30.379635 -89.254196 "Traveling" TRUE "2018-05-08" 16.8666666666667 135 0.402 1 0 0 0 0
"S46521944" "obs21114" "S46521944" FALSE "US-SC" "L7565939" 33.766814 -80.964782 "Stationary" TRUE "2018-05-23" 10.9166666666667 6 0 1 0 0 0 0
"S45858302" "obs951335" "S45858302" FALSE "US-SC" "L462851" 32.7913603 -80.1975989 "Traveling" TRUE "2018-05-20" 9.6 180 3.315 1 0 0 0 0
"S45822483" "obs355172" "S45822483" FALSE "US-GA" "L3384124" 32.4210513 -81.7896456 "Stationary" TRUE "2018-05-19" 10.8 27 0 1 0 0 0 0
"S45550105" "obs629478" "S45550105" FALSE "US-GA" "L4912072" 33.5116924 -82.0708148 "Stationary" TRUE "2018-05-11" 10.1833333333333 33 0 1 0 0 0 0
"S46403378" "obs412831" "S46403378" FALSE "US-AL" "L7541037" 34.6731527 -88.0884433 "Stationary" TRUE "2018-06-08" 15.6666666666667 8 0 1 0 0 0 0
"S46403872" "obs18841" "S46403872" FALSE "US-FL" "L142790" 30.7008858 -84.8572006 "Stationary" TRUE "2018-06-08" 16.2333333333333 3 0 1 0 0 0 0
"S46401283" "obs902649" "S46401283" FALSE "US-VA" "L6640823" 37.6030803 -76.4639211 "Stationary" TRUE "2018-06-08" 9.5 90 0 1 0 0 0 0
"S46504311" "obs597082" "S46504311" TRUE "US-SC" "L5299395" 33.312958 -81.849615 "Stationary" TRUE "2018-06-06" 9.46666666666667 5 0 1 2 NA NA 0
"S46504311" "obs597082" "S46504311" FALSE "US-SC" "L5299395" 33.312958 -81.849615 "Stationary" TRUE "2018-06-06" 9.46666666666667 5 0 1 NA 0 0 0
"S45317106" "obs290599" "S45317106" FALSE "US-AL" "L7175671" 31.2185244 -85.2482676 "Stationary" TRUE "2018-05-05" 16.95 12 0 1 0 0 0 0
"S46787957" "obs19149" "S46787957" FALSE "US-FL" "L2284194" 30.4258071 -84.3167639 "Traveling" TRUE "2018-06-25" 12.9 40 1.21 1 0 0 0 0
"S46563239" "obs226435" "S46563239" FALSE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-15" 10.25 23 0 1 0 NA NA 0
"S46563239" "obs226435" "S46563239" TRUE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-15" 10.25 23 0 1 NA 2 1 0
"S45590109" "obs355184" "S45590109" FALSE "US-SC" "L1903862" 34.3585953 -80.5599967 "Traveling" TRUE "2018-05-12" 7.25 45 0.805 1 0 0 0 0
"S46527735" "obs674623" "S46527735" FALSE "US-MS" "L7567249" 33.234716 -88.572087 "Traveling" TRUE "2018-06-13" 16.4 1 1.09 1 0 0 0 0
"S45264422" "obs344616" "S45264422" FALSE "US-NC" "L599981" 34.5285507 -77.7418327 "Traveling" TRUE "2018-05-04" 6.93333333333333 100 4.828 1 0 0 0 0
"S45769399" "obs391627" "S45769399" FALSE "US-SC" "L656142" 32.644145 -79.9622726 "Traveling" TRUE "2018-05-17" 10 90 1.287 1 0 0 0 0
"S46715051" "obs732936" "S46715051" FALSE "US-SC" "L616666" 33.4993554 -79.0675735 "Traveling" TRUE "2018-06-22" 6.91666666666667 117 3.219 2 0 0 0 0
"S46473015" "obs514817" "S46473015" FALSE "US-NC" "L792448" 33.9720237 -77.9188666 "Traveling" TRUE "2018-06-11" 9.25 45 0.322 1 0 NA 0 0
"S46473015" "obs514817" "S46473015" TRUE "US-NC" "L792448" 33.9720237 -77.9188666 "Traveling" TRUE "2018-06-11" 9.25 45 0.322 1 NA 10 NA 0
"S46686120" "obs393635" "S46686120" FALSE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-06" 13.95 20 0 1 0 0 NA 0
"S46686120" "obs393635" "S46686120" TRUE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-06" 13.95 20 0 1 NA NA 2 0
"S46507688" "obs377523" "S46507688" FALSE "US-NC" "L1957878" 35.5814845 -78.8389367 "Stationary" TRUE "2018-06-12" 17.75 35 0 1 0 0 0 0
"S46466862" "obs27480" "S46466862" FALSE "US-NC" "L7555437" 35.9719406 -76.1328289 "Stationary" TRUE "2018-06-11" 6.1 5 0 1 0 0 0 0
