checklist_id,n_species
S46564412,33
S46564534,9
S46564746,14
S46564796,5
S46564798,5
S46564914,5
S46565014,7
S46565095,34
S46565122,9
S46565130,12
S46565135,11
S46565143,7
S46565170,40
S46565178,3
S46565229,26
S46565235,24
S46565269,6
S46565320,26
S46565342,4
S46565366,8
S46565404,33
S46565428,5
S46565485,4
S46565551,9
S46565589,16
S46565601,9
S46565688,11
S46565851,37
S46565891,30
S46566224,30
S46566500,17
S46566665,5
S46566850,4
S46567203,14
S46567328,31
S46567400,16
S46567518,8
S46567588,15
S46567697,22
S46567732,9
S46567904,11
S46567925,35
S46567933,4
S46567941,21
S46567946,9
S46567957,27
S46567982,29
S46567987,36
S46568060,2
S46568106,35
S46568113,4
S46568464,47
S46568555,11
S46568743,23
S46568769,15
S46569105,25
S46569134,12
S46569325,10
S46569443,5
S46569460,5
S46569464,6
S46569495,45
S46569498,30
S46569522,5
S46569525,39
S46569601,4
S46569608,1
S46569744,18
S46569863,40
S46569929,25
S46569995,16
S46570021,1
S46570024,9
S46570043,4
S46570096,6
S46570113,21
S46570326,6
S46570695,22
S46570735,8
S46570755,14
S46570761,2
S46570780,13
S46570850,21
S46570858,14
S46570863,18
S46571239,15
S46571316,25
S46571326,6
S46571395,11
S46571458,4
S46571496,4
S46571529,6
S46571541,23
S46571563,15
S46571587,17
S46571613,8
S46571646,7
S46571655,14
S46571657,5
S46571751,7
S46571826,27
S46571908,9
S46572041,14
S46572207,5
S46572273,36
S46572697,29
S46572698,28
S46572742,17
S46572748,12
S46572921,4
S46572922,6
S46572926,11
S46572939,31
S46572988,11
S46573028,19
S46573041,11
S46573077,7
S46573089,12
S46573157,8
S46573313,24
S46573353,11
S46573376,22
S46573447,7
S46573464,12
S46573511,4
S46573557,7
S46573646,6
S46573690,22
S46573723,15
S46573772,13
S46573898,13
S46573906,37
S46573907,14
S46573977,9
S46573995,19
S46574001,9
S46574028,1
S46574045,15
S46574048,23
S46574087,10
S46574126,14
S46574178,9
S46574187,11
S46574194,15
S46574216,11
S46574273,19
S46574292,4
S46574304,14
S46574329,26
S46574361,17
S46574468,3
S46574479,4
S46574642,34
S46574700,25
S46574705,2
S46574773,16
S46574795,22
S46574840,17
S46574897,3
S46574959,23
S46574965,42
S46575032,21
S46575101,20
S46575105,35
S46575217,5
S46575292,19
S46575464,8
S46575586,39
S46576189,40
S46576392,11
S46576409,62
S46579065,18
S46579230,13
S46579364,9
S46579395,8
S46579421,4
S46579440,10
S46579513,13
S46579527,8
S46579546,20
S46579551,16
S46579567,13
S46579570,13
S46579577,12
S46579603,28
S46579833,4
S46579903,15
S46579932,11
S46579940,17
S46580041,11
S46580248,7
S46580266,17
S46580291,20
S46580293,4
S46580375,15
S46580461,23
S46580488,13
S46580507,16
S46580586,8
S46580666,13
S46580704,4
S46580735,6
S46580743,11
S46580797,35
S46580809,5
S46580817,7
S46580820,9
S46580825,21
S46580901,30
S46580987,30
S46581097,11
S46581163,27
S46581167,12
S46581218,32
S46581246,7
S46581247,10
S46581273,7
S46581322,18
S46581366,31
S46581381,10
S46581401,6
S46581444,10
S46581634,5
S46581637,1
S46581689,5
S46581699,14
S46581701,23
S46581703,6
S46581789,15
S46581859,15
S46582000,19
S46582021,29
S46582052,11
S46582112,6
S46582113,1
S46582123,10
S46582147,27
S46582157,11
S46582205,12
S46582242,13
S46582329,3
S46582339,9
S46582509,5
S46582612,1
S46582661,11
S46582670,6
S46582695,14
S46582722,30
S46582774,5
S46582809,29
S46582909,12
S46582958,9
S46582973,10
S46583004,7
S46583049,7
S46583099,30
S46583109,9
S46583241,17
S46583275,25
S46583325,16
S46583332,1
S46583371,9
S46583421,12
S46583574,41
S46583659,23
S46583678,45
S46583743,27
S46583784,8
S46583786,13
S46584011,12
S46584019,7
S46584092,12
S46584184,21
S46584220,11
S46584228,3
S46584318,29
S46584358,6
S46584374,9
S46584380,16
S46584598,26
S46584650,4
S46584667,4
S46584755,11
S46584764,9
S46584821,4
S46584830,13
S46584885,36
S46584939,15
S46584947,1
S46584954,47
S46584955,8
S46584972,4
S46585068,12
S46585127,1
S46585204,24
S46585317,19
S46585484,14
S46585554,5
S46585583,5
S46585641,44
S46585875,1
S46585986,1
S46586009,11
S46586031,28
S46586038,10
S46586132,11
S46586166,18
S46586213,17
S46586235,11
S46586258,10
S46586296,3
S46586297,14
S46586312,12
S46586413,15
S46586490,8
S46586513,14
S46586536,5
S46586549,14
S46586553,30
S46586585,9
S46586685,42
S46586688,9
S46586737,22
S46586793,9
S46586814,30
S46586819,25
S46586890,8
S46586937,27
S46587033,18
S46587051,31
S46587287,6
S46587367,15
S46587811,3
S46587844,20
S46587935,6
S46587975,34
S46588188,33
S46588230,4
S46588343,26
S46588346,25
S46588369,12
S46588391,13
S46588731,45
S46588791,36
S46588835,8
S46588914,14
S46589150,32
S46589156,6
S46589317,36
S46589320,34
S46589348,3
S46589398,30
S46589444,6
S46589608,5
S46589643,4
S46589692,12
S46589824,30
S46589956,29
S46590013,6
S46590179,18
S46590226,35
S46590265,15
S46590355,13
S46590389,8
S46590394,38
S46590396,10
S46590462,15
S46590573,9
S46590587,10
S46590590,11
S46590605,13
S46590679,26
S46590747,20
S46590831,19
S46590877,5
S46590905,4
S46590977,15
S46590995,65
S46591074,4
S46591245,9
S46591296,9
S46591321,19
S46591477,34
S46591484,6
S46591525,30
S46591530,15
S46591592,8
S46591804,10
S46591836,37
S46591853,7
S46591923,6
S46591935,12
S46592039,7
S46592069,7
S46592093,12
S46592123,21
S46592204,31
S46592240,14
S46592247,12
S46592445,5
S46592507,1
S46592554,23
S46592661,6
S46592735,1
S46592800,8
S46592996,3
S46593222,2
S46593276,6
S46593428,3
S46593438,22
S46593469,14
S46593576,8
S46593751,6
S46593791,20
S46593871,8
S46593919,26
S46593935,59
S46593959,14
S46594002,20
S46594343,15
S46594378,19
S46594405,4
S46594434,7
S46594457,7
S46594471,10
S46594498,10
S46594515,3
S46594540,10
S46594545,12
S46594631,11
S46594683,10
S46594752,15
S46594755,12
S46594769,8
S46594835,5
S46594893,15
S46595034,21
S46595121,30
S46595147,2
S46595157,32
S46595315,13
S46595359,16
S46595361,16
S46595433,26
S46595458,24
S46595468,4
S46595515,41
S46595652,1
S46595704,11
S46595871,38
S46595920,12
S46595938,6
S46596066,34
S46596168,4
S46596196,16
S46596396,24
S46596656,21
S46596851,24
S46596914,2
S46596931,32
S46597007,11
S46597114,9
S46597179,8
S46597308,4
S46597347,9
S46597356,24
S46597450,24
S46597483,3
S46597488,19
S46597638,13
S46597900,21
S46597931,20
S46597973,5
S46598001,35
S46598007,9
S46598065,7
S46598135,15
S46598156,21
S46598162,15
S46598239,14
S46598245,16
S46598257,19
S46598258,23
S46598271,25
S46598360,21
S46598364,10
S46598387,7
S46598418,38
S46598453,8
S46598516,10
S46598553,5
S46598625,4
S46598650,3
S46598672,5
S46598680,35
S46598738,26
S46599128,19
S46599435,5
S46599736,1
S46599802,5
S46599809,9
S46599834,15
S46599887,3
S46599969,8
S46600474,28
S46600611,6
S46600675,7
S46600947,35
S46601100,21
S46601241,8
S46601308,0
S46601592,26
S46601906,6
S46601912,2
S46603834,4
S46603990,4
S46604099,5
S46604256,9
S46604336,29
S46604343,8
S46604344,3
S46604346,6
S46604352,6
S46604397,11
S46604442,10
S46604476,2
S46604504,10
S46604524,14
S46604563,9
S46604639,3
S46604670,11
S46604727,8
S46604744,12
S46604765,0
S46604779,27
S46604846,15
S46604853,27
S46604867,11
S46604876,3
S46604901,8
S46604950,10
S46605127,10
S46605132,20
S46605153,15
S46605181,12
S46605196,9
S46605284,12
S46605295,8
S46605349,9
S46605368,11
S46605397,13
S46605403,6
S46605470,6
S46605518,9
S46605524,17
S46605558,30
S46605600,8
S46605604,8
S46605675,9
S46606288,4
S46606295,2
S46606421,12
S46606436,10
S46606441,9
S46606446,4
S46606453,11
S46606462,10
S46606467,39
S46606538,13
S46606548,11
S46606551,7
S46606612,5
S46606638,8
S46606643,5
S46606668,19
S46606710,27
S46606738,7
S46606781,10
S46606849,14
S46606852,10
S46606930,21
S46606938,21
S46606945,10
S46606970,8
S46607021,17
S46607073,27
S46607089,10
S46607101,8
S46607131,18
S46607133,23
S46607167,19
S46607185,0
S46607192,9
S46607323,9
S46607401,4
S46607415,43
S46607538,7
S46607540,43
S46607688,7
S46607777,16
S46607850,5
S46607927,13
S46607974,3
S46608057,6
S46608092,8
S46608112,36
S46608185,9
S46608274,19
S46608291,6
S46608299,17
S46608394,14
S46608484,15
S46608518,5
S46608560,10
S46608569,7
S46608662,19
S46608669,20
S46608673,6
S46608730,4
S46608737,23
S46608743,38
S46608814,43
S46608827,9
S46608832,22
S46608843,9
S46608911,24
S46608918,5
S46608964,6
S46608970,3
S46608982,11
S46608986,5
S46609027,12
S46609070,21
S46609124,8
S46609162,8
S46609170,59
S46609172,10
S46609219,7
S46609252,50
S46609284,9
S46609319,10
S46609404,3
S46609429,8
S46609435,11
S46609449,5
S46609473,20
S46609545,6
S46609609,35
S46609661,15
S46609666,8
S46609745,20
S46609766,6
S46609927,7
S46609942,14
S46609975,5
S46610063,25
S46610118,38
S46610119,5
S46610198,11
S46610222,6
S46610253,41
S46610356,13
S46610404,1
S46610492,34
S46610501,4
S46610562,6
S46610568,8
S46610679,4
S46610685,38
S46610776,11
S46611181,11
S46611235,9
S46611266,9
S46611446,14
S46611453,3
S46611563,12
S46611645,11
S46611703,8
S46611763,3
S46611820,44
S46611865,2
S46611883,13
S46612024,5
S46612042,21
S46612074,34
S46612119,10
S46612191,5
S46612271,2
S46612292,12
S46612299,4
S46612374,47
S46612470,36
S46612486,2
S46612492,16
S46612536,9
S46612543,11
S46612776,3
S46612824,10
S46612872,7
S46613017,7
S46613170,38
S46613187,20
S46613204,8
S46613228,24
S46613247,1
S46613373,17
S46613455,2
S46613515,33
S46613519,8
S46613689,17
S46613765,11
S46613828,12
S46613914,12
S46613977,16
S46613985,2
S46614090,7
S46614097,11
S46614242,21
S46614420,9
S46614440,5
S46614503,18
S46614601,3
S46614610,19
S46614620,13
S46614622,5
S46614624,10
S46614642,22
S46614689,3
S46614696,16
S46614731,6
S46614754,3
S46614777,25
S46614806,13
S46614828,12
S46614935,2
S46614947,23
S46614983,8
S46614994,8
S46615055,8
S46615080,8
S46615104,10
S46615115,4
S46615144,26
S46615171,3
S46615354,12
S46615433,17
S46615488,12
S46615560,15
S46615567,4
S46615609,18
S46615755,4
S46615789,2
S46615965,2
S46615980,10
S46616026,10
S46616103,33
S46616119,27
S46616135,5
S46616199,11
S46616309,9
S46616353,30
S46616388,3
S46616448,11
S46616518,11
S46616567,19
S46616618,12
S46616697,12
S46616707,26
S46616708,25
S46616729,4
S46616792,45
S46616820,5
S46616828,7
S46616864,1
S46616887,5
S46616955,9
S46616967,6
S46617017,13
S46617018,55
S46617058,4
S46617127,11
S46617129,18
S46617132,4
S46617378,7
S46617391,29
S46617400,26
S46617757,25
S46617799,15
S46617863,16
S46617907,12
S46617956,18
S46617979,16
S46618008,12
S46618024,15
S46618068,18
S46618135,20
S46618140,16
S46618159,12
S46618192,39
S46618550,35
S46618576,35
S46618585,11
S46618653,12
S46618771,36
S46618785,6
S46618845,7
S46618873,3
S46618928,7
S46618957,11
S46618976,7
S46618992,36
S46619039,10
S46619088,7
S46619162,8
S46619205,22
S46619219,7
S46619248,8
S46619262,7
S46619302,6
S46619336,26
S46619378,8
S46619419,16
S46619450,8
S46619479,5
S46619499,0
S46619526,22
S46619530,31
S46619536,8
S46619584,7
S46619629,9
S46619663,1
S46619664,27
S46619669,5
S46619725,9
S46619751,8
S46619803,8
S46619834,17
S46619889,9
S46619951,7
S46620004,22
S46620014,9
S46620071,7
S46620134,6
S46620190,55
S46620204,4
S46620263,30
S46620496,6
S46620524,7
S46620581,7
S46620724,1
S46620845,18
S46620872,1
S46620897,3
S46620958,3
S46620994,46
S46621033,13
S46621143,38
S46621347,7
S46621549,11
S46621564,23
S46621671,16
S46621675,10
S46621694,29
S46621749,20
S46621806,25
S46621831,16
S46621890,14
S46622101,7
S46622184,9
S46622235,19
S46622534,3
S46622762,9
S46622831,1
S46622975,5
S46623202,14
S46623437,3
S46623461,6
S46623478,12
S46623773,12
S46623787,24
S46623810,11
S46623824,14
S46623876,10
S46623892,7
S46623946,15
S46623983,12
S46624025,38
S46624047,14
S46624103,10
S46624129,3
S46624146,11
S46624180,4
S46624192,6
S46624197,4
S46624201,7
S46624212,9
S46624215,15
S46624219,5
S46624225,5
S46624232,2
S46624234,14
S46624238,4
S46624242,9
S46624246,7
S46624251,7
S46624257,9
S46624264,7
S46624268,7
S46624274,9
S46624279,8
S46624284,12
S46624288,10
S46624293,7
S46624298,13
S46624299,7
S46624304,10
S46624308,8
S46624312,9
S46624333,5
S46624341,11
S46624347,4
S46624352,8
S46624355,7
S46624359,5
S46624369,6
S46624374,6
S46624379,5
S46624386,6
S46624391,6
S46624396,7
S46624403,11
S46624410,6
S46624416,8
S46624420,5
S46624424,8
S46624429,5
S46624436,7
S46624443,3
S46624455,8
S46624465,9
S46624470,5
S46624478,5
S46624480,8
S46624484,5
S46624642,33
S46625088,3
S46625303,17
S46625554,47
S46625808,7
S46625977,2
S46626015,13
S46626160,28
S46626182,20
S46626185,13
S46626225,6
S46626306,30
S46626310,4
S46626424,53
S46626472,11
S46626488,10
S46626562,1
S46626574,33
S46626858,14
S46626991,30
S46627179,29
S46627490,32
S46627572,3
S46627669,25
S46630197,16
S46630203,12
S46630635,38
S46630874,8
S46630952,14
S46631038,8
S46631042,10
S46631054,20
S46631123,14
S46631225,8
S46631228,16
S46631347,10
S46631366,4
S46631506,33
S46631530,6
S46631796,6
S46631798,14
S46631831,14
S46631835,32
S46631942,27
S46632114,19
S46632141,7
S46632153,14
S46632274,9
S46632288,1
S46632325,5
S46632341,23
S46632467,43
S46632473,24
S46632745,9
S46632782,14
S46632847,32
S46632870,9
S46633021,4
S46633032,2
S46633034,21
S46633039,3
S46633043,2
S46633046,2
S46633051,3
S46633055,3
S46633058,4
S46633061,2
S46633066,4
S46633068,2
S46633071,4
S46633073,4
S46633078,3
S46633079,4
S46633081,2
S46633082,3
S46633085,4
S46633088,2
S46633090,6
S46633093,5
S46633096,2
S46633101,2
S46633104,1
S46633105,2
S46633108,4
S46633111,6
S46633113,2
S46633115,3
S46633117,3
S46633119,7
S46633125,6
S46633126,5
S46633128,7
S46633130,4
S46633134,4
S46633139,6
S46633140,6
S46633142,7
S46633146,7
S46633150,5
S46633152,5
S46633156,4
S46633158,8
S46633159,5
S46633164,9
S46633167,7
S46633175,4
S46633176,5
S46633211,18
S46633216,14
S46633248,39
S46633256,29
S46633272,15
S46633349,8
S46633451,38
S46633459,26
S46633479,4
S46633506,5
S46633513,14
S46633663,39
S46633679,12
S46633746,29
S46634020,11
S46634177,11
S46634459,19
S46634519,9
S46634523,13
S46634587,8
S46634603,27
S46634606,2
S46634717,8
S46634929,6
S46634956,14
S46635278,44
S46635658,21
S46635764,7
S46635817,16
S46635954,11
S46636015,23
S46636113,12
S46636199,19
S46636376,4
S46636483,11
S46636505,15
S46636560,4
S46636720,15
S46636816,19
S46636877,1
S46636897,11
S46636910,5
S46636952,14
S46637247,4
S46637452,6
S46637488,9
S46637502,16
S46637507,14
S46637539,6
S46637676,6
S46637690,6
S46637790,11
S46637807,3
S46637839,16
S46638066,11
S46638247,5
S46638407,5
S46638496,30
S46638541,15
S46638548,23
S46638568,2
S46638599,8
S46638617,1
S46638624,14
S46638641,19
S46638647,5
S46638694,47
S46638730,28
S46638897,9
S46638936,8
S46639152,6
S46639255,3
S46639263,1
S46639271,1
S46639357,12
S46639451,17
S46639489,18
S46639579,4
S46639676,15
S46639805,26
S46639856,9
S46639954,10
S46640076,5
S46640148,16
S46640200,21
S46640214,14
S46640234,30
S46640270,12
S46640459,21
S46640534,11
S46640772,15
S46640925,2
S46641030,10
S46641090,15
S46641141,18
S46641253,11
S46641258,18
S46641536,7
S46641643,7
S46641720,27
S46641728,12
S46642046,7
S46642138,19
S46642225,7
S46642344,10
S46642394,18
S46642463,15
S46642579,2
S46642631,1
S46642646,0
S46642713,10
S46642949,12
S46643012,6
S46643134,4
S46643365,12
S46643498,2
S46643535,17
S46643858,7
S46643912,13
S46644002,10
S46644089,13
S46644099,33
S46644199,7
S46644458,9
S46644501,18
S46644532,24
S46644543,11
S46644584,8
S46644708,28
S46644889,5
S46644934,9
S46645244,36
S46645296,2
S46645314,22
S46645319,4
S46645321,8
S46645358,11
S46645407,25
S46645415,18
S46645417,39
S46645482,4
S46645548,11
S46645551,13
S46645574,6
S46645585,9
S46645599,8
S46645630,15
S46645680,10
S46645683,9
S46645820,12
S46645842,9
S46645909,2
S46645971,7
S46646027,14
S46646037,12
S46646065,39
S46646088,12
S46646102,11
S46646127,7
S46646160,8
S46646208,8
S46646439,10
S46646747,17
S46646891,7
S46646894,8
S46646930,6
S46647057,14
S46647228,7
S46647248,11
S46647287,13
S46647302,34
S46647340,16
S46647399,6
S46647433,22
S46647453,10
S46647471,25
S46647493,9
S46647495,11
S46647528,12
S46647564,9
S46647616,13
S46647634,24
S46647691,10
S46647734,15
S46647746,11
S46647790,10
S46647817,12
S46647852,13
S46647857,15
S46647869,6
S46647897,8
S46647920,10
S46647954,8
S46647992,10
S46648025,10
S46648052,9
S46648118,10
S46648153,10
S46648176,8
S46648187,42
S46648201,11
S46648225,12
S46648249,8
S46648468,9
S46648537,6
S46648667,7
S46648693,13
S46648777,7
S46648798,16
S46648813,14
S46648842,7
S46648913,21
S46648924,5
S46648954,19
S46649001,11
S46649010,13
S46649143,4
S46649278,19
S46649328,6
S46649357,6
S46649848,14
S46649860,4
S46649891,10
S46649901,1
S46649988,12
S46650120,45
S46650274,31
S46650361,14
S46650951,7
S46652397,1
S46652627,12
S46652655,22
S46652663,20
S46652756,8
S46652768,12
S46652944,15
S46652961,2
S46653005,12
S46653185,40
S46653233,2
S46653245,14
S46653260,6
S46653315,20
S46653317,13
S46653462,22
S46653542,12
S46653550,10
S46653595,1
S46653628,37
S46653664,17
S46653699,4
S46653702,17
S46653755,12
S46653790,12
S46653801,14
S46653940,18
S46653976,19
S46653994,14
S46654051,17
S46654096,31
S46654117,12
S46654130,18
S46654160,6
S46654290,8
S46654320,3
S46654353,17
S46654531,14
S46654538,19
S46654545,43
S46654640,44
S46654641,21
S46654643,22
S46654644,8
S46654796,11
S46654855,5
S46654870,30
S46654923,3
S46654924,20
S46654929,12
S46655035,13
S46655153,3
S46655193,11
S46655214,17
S46655222,9
S46655224,18
S46655256,18
S46655764,30
S46655771,3
S46655799,17
S46655805,9
S46655831,28
S46655894,13
S46656221,36
S46656344,8
S46656441,24
S46656522,12
S46656608,7
S46656614,3
S46656675,30
S46656735,10
S46656757,62
S46656808,11
S46656813,1
S46657115,13
S46657139,35
S46657155,1
S46657197,13
S46657254,20
S46657265,9
S46657344,9
S46657353,15
S46657366,16
S46657381,26
S46657400,41
S46657500,20
S46657813,21
S46657884,8
S46657944,12
S46658144,6
S46658353,26
S46658376,11
S46658392,7
S46658399,13
S46658480,3
S46658838,17
S46659149,15
S46659247,42
S46659274,6
S46659335,7
S46659354,8
S46659373,1
S46659400,7
S46659539,2
S46659609,5
S46659691,13
S46659707,9
S46659772,3
S46659805,6
S46659808,29
S46659884,4
S46659976,2
S46660079,13
S46660224,14
S46660713,9
S46660767,1
S46660898,3
S46660992,6
S46661238,9
S46661399,1
S46661406,28
S46661540,4
S46661866,18
S46661988,2
S46662036,2
S46662070,11
S46662082,21
S46662112,7
S46662192,2
S46662471,4
S46662494,1
S46662539,4
S46662570,2
S46662579,26
S46662599,2
S46662671,6
S46662725,3
S46662738,9
S46662756,2
S46662758,5
S46662805,5
S46662851,4
S46662887,5
S46662899,4
S46662919,6
S46662980,14
S46663043,9
S46663277,21
S46663281,9
S46663287,8
S46663328,14
S46663797,19
S46663961,9
S46663978,20
S46664027,31
S46664102,22
S46664179,3
S46664720,3
S46664766,5
S46664779,4
S46664894,49
S46664971,9
S46665004,11
S46665100,6
S46665206,11
S46665229,34
S46665247,29
S46665256,4
S46665488,3
S46665490,4
S46665526,7
S46665582,23
S46665684,19
S46665891,23
S46666003,28
S46666010,36
S46666164,1
S46666166,26
S46666191,1
S46666286,40
S46666309,8
S46666325,8
S46666334,14
S46666375,7
S46666415,22
S46666421,7
S46666570,7
S46666668,11
S46666686,7
S46666753,40
S46666759,10
S46666834,6
S46666893,10
S46666914,6
S46667012,20
S46667040,16
S46667109,1
S46667111,18
S46667151,10
S46667180,6
S46667218,24
S46667286,7
S46667323,17
S46667501,23
S46667613,43
S46667645,12
S46667715,4
S46667762,19
S46667771,1
S46667854,28
S46667880,9
S46667887,9
S46667905,6
S46667954,11
S46667980,10
S46668014,12
S46668045,9
S46668059,6
S46668102,6
S46668122,7
S46668160,9
S46668192,9
S46668196,6
S46668205,8
S46668243,8
S46668278,14
S46668312,7
S46668341,4
S46668537,13
S46668747,13
S46668762,4
S46668792,21
S46668845,13
S46668850,9
S46668888,13
S46668904,2
S46668975,24
S46668980,16
S46669018,3
S46669077,23
S46669145,14
S46669214,31
S46669240,24
S46669258,9
S46669260,7
S46669298,11
S46669306,9
S46669323,7
S46669332,24
S46669340,36
S46669343,8
S46669354,8
S46669376,11
S46669411,7
S46669737,29
S46669831,5
S46669986,9
S46670266,6
S46670327,23
S46670331,11
S46671206,5
S46671564,36
S46672149,6
S46672335,7
S46673193,16
S46673217,3
S46673230,16
S46673294,16
S46673375,14
S46673401,35
S46673423,9
S46673558,13
S46673570,8
S46673579,6
S46673585,7
S46673599,12
S46673668,2
S46673688,25
S46673779,1
S46673789,0
S46673815,8
S46673860,7
S46673864,19
S46673867,14
S46673868,9
S46673889,22
S46673890,5
S46673903,5
S46673942,5
S46674099,7
S46674128,25
S46674164,12
S46674186,6
S46674295,30
S46674391,20
S46674451,6
S46674458,2
S46674474,23
S46674475,15
S46674490,23
S46674505,26
S46674517,14
S46674628,28
S46674638,17
S46674711,17
S46674717,26
S46674730,24
